u.userId,u.profileName,cnt
AO1HXN8MFL6RR,scubafilly,10
A3R6BYZ8CVKNYZ,Kristen C,10
A1MI0U8ZMG6WD0,family-style,10
A1ZCF66WN1NKT0,"Laurie ""Laurie""",10
A2BGZG090D1N3L,Ronald Lewis,10
A1FSW3M2EJYTI,Emma K,10
A2CMHIZUH6ZMQT,"Melissa A. Case ""Stand-Up Philosopher""",10
A357Q2YXUU04BH,laura,10
A1NWEGQW78Y7WR,"Lorie DeWorken ""BasedontheBook.com""",10
A73DFWJE0CGY6,"Flight Risk (The Gypsy Moth) ""Exiled Yankee""",10
A1ZEIP1GT60ZXV,"Chris Stoery ""Neanderthol""",10
A1P1XI1HVC8N89,"Deborah S. Fredell ""wesleysgirl1106""",10
AW4A90RW8T6E,B. molina,10
A1PGMTTR2K99NJ,"Christopher L. Lee ""noteworthy""",10
A25LIWYSH8WYTJ,"Betsy B. Ballard ""STRAWBERRY BLONDIE""",10
AIL7KO1U5Y5HZ,JTA,10
A2RW88WHWE57MK,"G. Hudgins ""hp2bsqr""",10
A23CFBP8S2KC7W,Dona L. Parker,10
AMI3KTTPXY1OD,S. Neeley,10
AVGATNXRYM4GS,"Susan M. Sanders ""Mrs. S. Sanders""",10
A12OWX4NS85KZP,sheila,10
A14I0PZR2UUM4A,trillium,10
ABHKJS1O7KU8L,David A. Hedges,10
A1IPRUL5DBLO6Q,Lisa Brandt,10
A5RA4HIR3S8EW,"Eros Angelis ""Eros Angelis""",10
A2CLI6Y47PL997,A. Kanuk,10
A2TKL40S9PQ993,anon,10
A2T3S7E5SM85NW,"Samira Schry ""Jorge Luis Becerra Yunes""",10
A3KJWR9Q63UDS2,E. Worley,10
A1058D8UFZL711,K. T. Benjamin,10
A24U6Z8WGNKY8L,"Timothy F. Schmidt ""Radagast""",10
A2YEZ5EML25PI8,Roberto Murillo Silva,10
A25PF87BPEORCS,"Amita N. Dwivedi ""A. N. Dwivedi""",10
A1A27W5TN4JM1C,Carla G. Strasner,10
A2Y3MX9BC7XWK3,"Aubrey Artz ""Artzart""",10
A1S40CBMJJU7,"Back to reading ""Back to reading""",10
A2W3SVGVPP3344,"Janna K. ""Fantasy Fan""",10
A1I3HC18LXOAIR,Potter Fan,10
A1JXVA78OVVV6I,M. Vesey,10
ANSYP9LMLAXUZ,"Kathryn M. Grubaugh ""mireyam316""",10
A15UXHFMY48F78,"Kathryn Yrizarry ""KatZarry""",10
A1T00OZ70U6EW0,"C. miller ""to old for harry potter""",10
A231YQJT3B033I,"Kate Henderson ""Henderson family reviewer""",10
A3F6BQ82P2L84L,"Photography Fan ""Photo fan""",10
A3PLQ9YTEK9YXU,"buckeyes ""joe""",10
A31KWFM31OXKBE,"B. Gautreaux ""DVD Barbara""",10
ATJKTEFK5RA4Y,"Jennifer Marmanillo ""Cristy & Alex's Mom""",10
A3CYDV0KVS176K,Breigh,10
A1EJ3BEL2TU09K,S. Shumaker,10
A1CE11D5ISK097,"conejoslynda ""ljfer""",10
AUS04X05F4WP3,"V. Chiu ""liquid_graffiti""",10
AXMVP4YKWSIHZ,"Terri M. Trinklein ""marie helper""",10
A33S5RQZ2QVK6G,Eric L.,10
A1DMAY1DZ6D238,"Doris Regina ""in my world""",10
A33UIGAGBM1V1N,"Mary E. Parsons ""Lostreasure""",10
A2BX2R8QFEFHKI,Alan R. Anderson,10
A1PN6REA18VNGH,"Teresa L. Ford ""mama on a mission""",10
AYBNN6ZRPCK2U,E. Bradford,10
A1UQEOKS2MQOAS,Stephanie Waterman,10
A2C6QYD0ZAWFYW,"J. H. Kramer ""Mom who loves Harry Potter books!""",10
A23E9QQHJLNGUI,William Oterson,10
A3VOQNDCES5053,HappyHealth,10
A1YNUXRE39VOMF,"L. Gill ""avid fan""",10
A3CMSC7HZMYCC2,"J. Kristine Jensen ""busy bee""",10
A1LX4W6EPDGD84,"Barbara A. Cypher ""Barbara""",10
A2PRFIZA736I54,"Cynthia Lyles Scott ""Queen C""",10
A2DA1BDQO02QER,D. Moore,10
AVTLZYIPNKP64,Nicole A. Blackwelder,10
A287F09MSAKVRT,"S. Cook ""Alkoa""",10
A2LEKPXVN4TD5J,A. M. Somers,10
AAXTZYDPEBUIT,"J. Wilson ""juliew218""",10
A3AQDK1F0YQKAS,"Conner Macleod ""Afficionado""",10
A1MY1CZM8QHFGJ,"Christina Tracy ""mtnmomma3""",10
A9R5JYVND12DR,William Downing,10
AGZAFLBU31G3L,Emerald,10
A4WFH9V2D8V5A,Michael Sutton,10
A2E5DEA3064XQ7,celeste noto,10
AT5WW87UNEITO,plan ahead,10
A2BJPWBTU8UWHE,"A. Vidal ""AM Vidal""",10
A3AEKUWXQGY2T8,"J. L. Simmons ""loves to read""",10
A25D7J6UU0UZ12,Dianne M. Stefanick,10
A1XP12D9CSPQGB,Lacy,10
A1ZOCUBBWNY8CL,John Stricker,10
A2B560Y3WM6BLE,"monira ardell ""monica.ardell""",10
A3L3KQ4FAOVMCB,N. Baugh,10
A1P3Z5R2VYHZBY,Austin,10
A5PJDEYZPJWQ4,"Rei ""XxX~rei~XxX""",10
A3LE4ULM4RVKRX,"Jennifer Reif ""xxx""",10
AWJ78AEKS62OD,Lance,10
A37PV5GMP2ILJC,Amanda Richards,10
ANBSW3BALFRR2,Chet Fakir,10
A1U9NU7RK3QI3B,"SofaKing381222 ""SofaKing381222""",10
A1B639G4JQL8M9,"J. Bell ""Desertmomofnine""",10
A318PX5Z09961S,"Kari Hall ""movie maven""",10
A3QOKE6DFZAULT,"The Man ""Ron""",10
A217AHWVVVTV5P,"M. Elliott ""CharmedLoverForever""",10
A2PXCTNPCCDFZE,"Camron Brandenburg ""Camron Brandenburg""",10
AJWYT5KWID315,"Jeffrey Inlow ""Jdog71""",10
A1N8KR6A42K6GR,V. W. Vega,10
A2GRMPST3Q1DEN,"bobino66 ""konte_66""",10
A2TRRGQQFL6EPG,JSPattzfan,10
A4NO725A8H5OG,Moitle,10
A1IC03GTTCP7V1,blizzertin,10
AIHPUQCUHM3RT,Little extras,10
A1C6PSIQOGY0IF,-gerbilzrox,10
A39OGEG0WB8V7U,feanor,10
A1DNMCP3SVDC85,"Susan M. Roberts ""Susie""",10
A1DT3MBQU9ID5H,SirRuso,10
A10W74RUN2JLQW,Diana G Pichierri,10
A18MLZ0YIFU2DY,Jessica,10
ACDR2WN6IDL3Z,"M. V. Indrasoma ""Vimal""",10
ATK69HFPQW569,G N,10
A2S8BWF1BET468,wmplants,10
A1U7BIAW5ZGGCG,Judith V. Rink,10
A3QA3KGQB8R8MR,Patrick Hopkins,10
A1OBBSLMBITUA0,Tim,10
A1HOJLC0CKOATX,Chanda Leddy,10
A3LD88SNDQEKBD,justo alejandro saenz vargas,10
A3M4410AEWN37B,A. WYGANT,10
A3BOH0F7V12H7O,"William Kendall ""Author of Heaven & Hell""",10
A1Z9B2O185K2M1,trisha,10
A1JAYGWNL16EE8,Spiff,10
A1P2BXN8E1EYN8,Andrew M. Hamling,10
A17L0Q9D0AXC9B,King Villain,10
A1AG639V56WIO4,"A. Tanghal ""Mom Of Five""",10
A3WEKT312MAQX,photoknip,10
A3848INMOOI1DE,"Molly Reynolds ""xXAngelicEvilXx""",10
A1Y82Z8LCSA7T0,jtbg,10
A1PNJAY2S62SBY,"Jim Reed ""Jim Reed""",10
A1N7JP726MEQ3T,"D. M. Schreiner ""schreiner7""",10
A31PEMDHO98UB0,Big Lifehouse Fan,10
A1KYZSWTMMVRWX,"N.C. ""Tiger82""",10
A281X3AGMVFWO9,"Claire Fawkes ""Claire""",10
A3L52Z8A6S1IJB,"Patricia ""legacy@comnett.net""",10
A34AM621B9KG1R,Roderic Klise,10
A36WP0LTABL0DZ,Margaret Bush,10
A205H02EMM7WF6,Yellow Roses,10
A2MCYLUQ08PIYU,Thoth Amon,10
A1N0JTJK3CV50N,"Jonah L. Walker ""Video Editor, Compositing Ar...",10
A2GUW7CV6495R1,bok lovr,10
AAKC6UYW97XWS,"Christina B. Kennedy ""Self-confessed book-aho...",10
AMGT997WXJ07X,"Meredith Noire ""Writer and Reader""",10
A2R1W2DTQD17CO,"Katharine A. Thibodeaux ""Grr..Arrgh...""",10
A2HVPTNH0WMDLD,"Hermes Camacho ""HermesComposer""",10
A15KXD8HXRXQJ7,"Sephia ""bibliophile""",10
A2M5FI4CB6VUXF,"Edward Hancock II ""Edward Hancock II, Author ...",10
ACHM822CD70OJ,meganlaurel,10
A1YLR9N1VTB7WA,"Elliott ""I am a big bookworm, an avid reader ...",10
A3IPEBN6ESBPEZ,C. Clark,10
A3TD7HLTDWZ382,"Pikminfan ""bobsworld3""",10
A1MZDWF67K62L,"Igancio Irigoyen ""TheAngel""",10
A34VV92TSLC37R,Adam Craig,10
A33GD13G75SXER,J. Yabut,10
A3A8X1Z4EY8ULK,R. C. Clark,10
A3UAE7FZOALDZ9,W. Alves,10
A1GH7BFKZ0J2X8,Mike H,10
AB6R78MEM3M6O,Shortall,10
ADAYIUIW6IUKA,SrI Malola Narasimha,10
A2HTJHQOOHAG65,Javabear,10
A3R7R8ARVN2P3D,A. Kehoe Jr.,10
A9VT56WDA6TIY,Jasper,10
A3MSC7E2E433P6,moviefreak,10
AK2Y2M2RZ6F1N,The Coolest 9th grader,10
A10PRB2OKJL3Q3,"ElleB* ""*Elle*""",10
A2YYAH2VBQ41NY,UCLAProf,10
A1FJFMX9S83298,Steven smith,10
A3E1IR94A510G5,PheoShadow,10
A46IW1HJJYXXG,"Jean Farmer ""gizzmogeek""",10
A2CDAQFX20JOUD,scottland7,10
A4PE7VKABW3FD,"Kitty Hammer ""Gramdma Great""",10
A3MWM92X5MHRTW,"Daniel B. Miller ""Dr.Bidmore""",10
A1SB4BK179K5MW,"Sylvia Jean Smitham ""S.J.Smitham, History Buff""",10
A2FGIXWYXYK6Q7,Lauren E. Foster,10
A2Q33BUV1FWW3L,P. Fowler,10
AU34SUZNUPSIC,J. Fleming,10
AZQ96YK9T0IUL,Lynne,10
A3VIG66MDXGABC,"M. Porter ""catsmeow""",10
A2C1QJJFLLMU1F,"Frownsmile ""Frownsmile""",10
A2JNPUSIDR5M2R,Matthew Schares,10
A3VMXM8ZVXA87A,"Scott R. Lucado ""I'm the other author named L...",10
A2HXSH7ZX7E0N1,"M. Taplin ""mikekoi""",10
AN2X7LN1TX8VL,Critic Man,10
A1V0ZFVKZHA221,J. Vanderlinde,10
ARLXIT4EGRMO2,S. Roth,10
A4N04FU3FG885,"H. Fernando ""Vampire Wizard""",10
A3U19PYYRF7Y1S,"shar ""blue ray woman""",10
A2S3GVLZF1BI3L,"Gilberto Dotti Cesa ""gdc""",10
A2K2N9UXQWDZH,B. Colgan,10
A12BA0RP62E09U,freddie,10
A2URYP606SALEU,Jim Mann,10
A2B10L5X52NY0O,"K. Hofmann ""Shopping Mama""",10
A35F4CYYJ7ISL5,Linda W. Graham,10
A1ONH3UF7F4WMB,"Daniel T. Noe ""Jesus Freak""",10
A2V977UJ02Q48E,Steffie B,10
A2D86JTG0BW9US,"E. M. HAMILTON "".: Just Folks""",10
A9KPLI3AW250V,"Keikis Mum ""Keikis Mum""",10
A23FWLL6ZYJOLI,Mother Hen,10
A3SEDVZYQGTRVL,"Gayle Surrette ""omnivorous reader""",10
A1WN6SAO6V6OOD,J. Read,10
A32VNE7H904UGP,Matthew E. Hamilton,10
A3FD6XIPGWGBGE,"Todd Calcaterra ""The Moose""",10
A3MLQ5S06ML5YQ,"Jesse ""jessekenyon""",10
A1EPYDFBZGHNBP,plums,10
AFL7QEQTHUEXN,amazonker,10
A6MWKDTSSOGKU,"T. Pitcher ""pitchert23""",9
A34QCS3KN4SZFD,Matt Stahlke,9
A1GNPLFQ9LZK36,Mary Anne C. Rick,9
A3KMKFRTVWTAN5,Justin Case,9
A33LYSUU5U13S8,schomas,9
A2UKDVNEC1KPCL,"L. Walker ""Feather Forestwalker""",9
A2Q8K336UED006,Tatiana,9
A3DERAGMD6XH0Y,Kat,9
A23MBKWO8F1F8O,B. Webster,9
A2JW6IHGJCJ9MO,Senthia Mcdaniel,9
A2UEOGNMVQ3I4M,marjorie macmillan,9
A2J5557JADGW8A,Marj,9
A2CWLU1JTEZSL7,Lieb's Landing,9
A12GP54HKAEO7M,Spence the Elder,9
A6BAMP31M6WZP,xsalazar04,9
AVLJ8CTRZ2OND,"Justin ""justinc205""",9
AHBRYBO5QIOJD,D Swieson,9
A1MVURX3SZ5AM7,Elizabeth,9
A3DHVN6AN5X5UT,"P. McMullen ""kinghazzah""",9
A25PLMIBYL9W5E,Chris J. Driscoll,9
A6DDBFADSW0G5,"Robier DeGraves ""Robier""",9
ASQ8KNNP3A7FP,"Danusha V. Goska ""Save Send Delete""",9
A55CHTKKLTZP4,Barry Brandon,9
A1DFQCYOKQ64CU,grandmamamama,9
A3BVDW4DOLJAN0,S. Siepel,9
A3QJU4FEN8PQSZ,"Grimmy ""Grimmy""",9
A36B5PPD73ES17,J. Kersh,9
A302XZ6TRTS4UR,"Joseph R. Sweeney ""jsblume""",9
A3TG2W37K93SS3,"William Bryan Harrell III ""William""",9
A2VT8E8MY1F074,"NoLib ""ReasonReturns""",9
A3A6KE908HHR0P,Matthew Salisbury,9
A9DIDILTRYR6I,M,9
A1WX6R3Q4U37DQ,"Joseph Morris ""Joe Morris""",9
A1X3TUHT63KI9E,Mayanscorpion,9
A3FA5ISVQR2UK0,Diggity,9
A1Q7IB5SDPONHJ,"LadyBarbara ""lovesbooks""",9
AMYMJ96STIRW,"Harold E. Wills ""Harold Edward Wills""",9
A21ADOKXYYAGM5,Vampire slayer,9
AV1RFAFGOBZPU,"THM ""THM""",9
A1YB92TD0LPGSV,"J. Kroeckel ""Jancie""",9
A4LYHV2DDKMFH,okierose,9
AQZL4RGKSC8KH,D. Chieng,9
A3U29LBT749HJ0,"N. Bilmes ""bookaholic""",9
A299T33PU4JGW5,Charles E. Haynes IV,9
A2BKF97Z2AEXVQ,"R. Rivera ""Doubting Thomas""",9
AXSH6O4OP5L4M,"Atheen M. Wilson ""Atheen""",9
A2MHZ4ASSTXPMW,"M Devan ""Michele""",9
A7Y8C2RLH7796,bond_fan,9
A1V0H8079N3HNB,"oanrai ""Hank""",9
A3BXOADDSC4BJU,Glovely,9
A3UWM2JGOASDI4,"Douglas Sagor ""dragonmageds""",9
A19QWNG2BFR2MO,RebeccaNeuman,9
A1FSLE0YF3BKVQ,Jeannie Tran,9
A1IP6NRVCQP7ZA,"The Geekster of Planetgeek.net ""Geekster""",9
A1WP940JZL83T7,"A. Looby ""SvleMommy""",9
AFW7TX0B0IXY3,"Lynn M. Knurek ""lynnmarie240""",9
A12A1IXEIMJPG8,"J. Ogden ""johnnycaffeine""",9
A1EX4410F46C8O,"Matti_Ice ""xxMatti*Icexx""",9
AMEU9S6NK0I4M,pdacosta,9
A23Y9K8JVUEQV8,Anita,9
AVYHQVH6XYOF2,Robin,9
A21W7AS8KAIBZA,Morseby,9
ALSU8VWNYRJ3L,"Michelle L. Dematteo ""OBX Reader""",9
A37URJBUECWS4Z,Lisa C.,9
A3H8OZ65DG4Y4V,R@UL'S OPNION,9
AGQKZH2Q0VZS8,CL76,9
AUW8N347WWGHR,"Yvonne M. Thomas ""Magickal""",9
A2BT7N6QU4NX7H,M. Davis,9
A1H5KMJ3TAGRCQ,"K. Rich ""Sulamita""",9
A15U8WD5827Y29,"Paul F. Todd ""PaulT""",9
A2A6VYCBTULJVL,JS,9
A3KK6PWQOBG9QV,andreas838,9
A3EUX4D4VDWKFG,Christopher Strobel,9
A3HAOIT3XS3TIL,J. J. Huang,9
A2SBYWERIRK03,drwho,9
ATX4AR77XYRWK,Rebecca Anne,9
A2DWV7H9QC3OWD,"Karla Goddard ""legalass17""",9
A1MBYBY2P2X6E0,Brian R Check,9
A3D4H4LMEQ1MUH,eloh20,9
AXV31PUNSQJ06,s e bush,9
A1NJNHOR3P4A3C,Piasta Wnuczka,9
A3TERK2Q0VNBPR,Oddworlder,9
AWGNOVX4DDE48,PaulS,9
A2XI0AUE633U4,"Jeffrey mr. video ""video freak""",9
APVS3DY6R8J0G,GO FISH,9
A2OOBHJSBH1VBM,Jim Watson,9
A1S24QILA4JMB5,Kathy Lightner,9
A2F805ZQQEBZ4M,John E. Strong,9
A2BX4L9O6ZCCCV,Beverly Strait,9
A3T2V4H3RGFL8E,"D. Wright ""The Film Junky""",9
AXOZ4JAHWGGCB,fargus,9
A3OF2HXKQGHJ9Q,Crystal,9
A1M8PP7MLHNBQB,"John Matlock ""Gunny""",9
A2HRRKNNZN255J,AA,9
A3CXQ6FQNUVE4R,leatherface760,9
A178EK3AXZNTG0,"Mr. Steve Lowe ""stevewa4""",9
A3TUFM2IBTLN73,"Mathew G. Lorenceau ""The last Ronin""",9
A3LZBOBV9H1HDV,"Kris King ""Kristopher""",9
A1AK7DTOME65J1,bird woman,9
A3S3UILHGNO0YZ,IndigoKit,9
A11YOTONCPRQ9S,SH,9
A3SYCQ2097VZSY,"DudeMan ""dudeMan""",9
ARRKEMHZJY9VB,Herbert L. Anderson,9
A2QZFUQ8ME1KYS,Derek Murphy,9
AOMGX82TCRVFF,John R. Stockley,9
A32JGNK1JNUSST,Capt. McPl0x,9
A117IZ0ZG35WYM,Texas Yankee,9
A3PZMT4G3B44FZ,"Edgar Cabrera ""John Cabrera""",9
AS1SOAZWL2MBK,"Cleopatraa ""cleopatraa""",9
A3DSI9OTIHJCZF,G. Latzanich,9
AZ805DXG2NDVR,Kevin,9
A3CME6P3PURY0C,Kirbster,9
A2647XZRYQMUEM,J. Shane Kennedy,9
A2LU9ISELZQEVP,"Michael Torres ""goliat""",9
A3UZFB2LEZYWCT,"JLL ""jamesndir""",9
A3871O86JXC2IH,hippiechick30,9
ADT39JY49OLAL,"L. Tulcan ""sarmi""",9
A25JGR4CBPJ7AE,Mo. amazonfan,9
A1104N8JYSXW7J,cathym,9
A2RMQWK75EEN7R,dspier,9
A7L1W23APHERU,Alan Barksdale,9
A1DF2NQ4346X2C,PWRyd,9
A2XTZK25G3L4SE,badazz68cobra,9
A3HIBDIC2JZGJC,Garth Boon,9
A17ATS0OIFE40O,N. Vallejo,9
AW3LX47IHPFRL,"Lologuy ""cracked PDA""",9
A2QD4UJ292YVCG,Robert J Squeo,9
A1KUUW94N81EZO,Robert L. Stevenson,9
A3B3KQR9NG2SGC,Lana,9
A11X9RSJU991FP,Jeanne Sweet,9
A1UF0VD98VFFPO,Christine E. Wade,9
A33INVLQJIPWYM,Capital One Platinum,9
A9P5QYL4LVMOX,chicks,9
A1D5Q4ZZ8W8889,Remodeling,9
A1AEKVCBBDOJ0Q,Sarah,9
A1LKAPE29QSRLB,Hassie,9
A18DUKA9GEQHA5,MeMay,9
A29MQGMFW5TRFH,Tim,9
AQ8MBA2D85202,Steve Archer,9
A2J9WV56JL5A0D,"Elizabeth R. Williams ""Wickedwms""",9
AZD7GN55SQCP3,Skyekw,9
A1GQTATP73B4C,KC,9
AS9ZR0C3U6KYQ,"T. obrien ""TOB""",9
A28RPKXOVO41AW,Alyson C. Miller,9
AGS6L2HIGVZZJ,S. Shanahan,9
A3M4CWI6EI4NHH,Albert,9
APS0UX3R37OQX,Donna Allmer,9
A3MS1O5QBJ2H67,Vamjf1,9
A1GHR91OSRRTE1,Mary Jaynes,9
ALL395QE1KK1Q,Very Disappointed,9
A3NC0MTELPEYJC,Dawn Lehr,9
AN9J46667D80O,"Chris Swanson ""I'm just this guy, you know?""",9
A3W1ZPAEWDX4GK,Jerri Aultman,9
A3AAGIMFGBT6PF,D. Wright,9
A1GLNHNE1YJZL6,"Carol A. Jones ""generalstore213""",9
A2LULE8C9O4JMP,frugalinma,9
A2GPRA9HHLOC4B,Eric L. Willard,9
A374N6FTIT1A7N,Cilantron,9
AHIK7BUXFRMT8,David Bower,9
A28PKPT74FQNM8,Terry E. Ruddy,9
A25NV7VSWVFGR1,"Richard Todd ""Richard Todd""",9
A310GLV29RVUC4,Gail Stokes,9
A2IK1PNN2N80AH,Water Tiger,9
A7DE98A3G840A,"KenM ""Ken""",9
A32N7Q86Z7NPT9,Marilyn Martin,9
AGIJYNVPE77SF,boss,9
A30UWBHC4QL4JT,S. Robison,9
A1ILB3GJF7V7B4,kdunne,9
A8G9GETA2OLMZ,P. Schumacher,9
A2QK3J7ZWB2KS3,ReelToReel,9
A2CIGEGHCNKFX1,S. Burton,9
A32B1C6152HQT9,"frater SODDI ""Church of the Grinnin Hate""",9
A1RMVN67BQ0DL9,D-Ro,9
A98C96S0XMAVR,j.i,9
A25343784T14GT,laura wear,9
A1P6FPOHTL2AXT,"SS ""SS""",9
A2SKGTKGLVEO8B,Mvortec24,9
A1XSFXBF5OO9U3,Bondroid,9
A11MGPEYU3VO1U,Keith Niemeyer,9
A1UN9SS3XIZ9V1,Vintagelady,9
A5QWQFSEP7FP5,"Mama J. ""Mama J.""",9
A3LAI2XPOKUH7P,Mary,9
AV9W7OTBWI3PX,"D. Schneider ""debymailbox-reviews@yahoo.com""",9
A3GFKOHUWJRA01,luvkarebear2,9
A1FRARA2R8TP2F,Claudette Jordan,9
A3359P76C0N5B6,"A Snider ""a snider""",9
AKYDGCKCY7H9F,"R. W. Milyard ""GearJunky""",9
A2SXP3XXTBBELR,"M. L. Robbins ""PJJR Group""",9
A41YY573AW1MY,sandra barlass,9
A2T7D8RPD7SK76,Kevin,9
A3I0I917VF3LKG,beatfan,9
A3QM4O4KGPOA6A,JeniAnn,9
A2X12CT4JAGX2G,pottergal,9
A2WH5NLPHRJ990,frank043,9
A3RHPBNP2N9RJB,"Dolce Viognier ""Dolce Viognier""",9
A298K4I55X8ZPC,"K. Henry ""K.H.""",9
AXQOZVA47G27T,Rob D.,9
A16EGV2EB13GVK,Sarnian,9
A2K6G6URH4RSKX,daves dances,9
AU813XTHSER9W,Darla,9
A6WQ3RE6Z0CDM,PugDada,9
A1NLRZHP0G63B4,Debra A. Sasser,9
ABGDORO8V8W3K,Gitta Pfischner,9
A1NQCNTL4HH1UT,kitty,9
ANJ8Q7M7KCZ1H,JoKnows,9
A2YSQUEWN8KM7T,P. Michele Judd- Zimmerman,9
A10EAF1VM494HJ,"Martin Williamson ""MARTY WILLIAMSON""",9
A1C37CPCPB6BFB,Apples,9
A2M6ZBQQ8YWFAB,stone patterson,9
A14MOOBTUB6H2P,rover,9
AQ7DAT6H0UNIX,"Jacke Will ""LadyJ""",9
ANEBMBFZCPJ4V,S. Blaylock,9
A5509MWXCQ4IE,Frederick M. and Patricia m Graden,9
A3JMIWU9TRU45C,Mind Fracked,9
A1FDKI5RWBN1OR,Kindle Reader JS!,9
A6188C6REY553,Diogo Melo,9
A11EMIL9IKXEN7,marisia bonnema,9
A13E1GCCX82ZTX,"Megins Lezer ""Megins""",9
A2XTLC681XYACY,"David B. Emswiler ""brothertuck""",9
A3D16KTQTISH3K,UNCLEHERO,9
A2S4MWQEEF2VM1,ndeemony,9
AJYUBNNF4BGXD,"dlmarshall ""Think Pink""",9
A35WNZ471NAB6B,Daniel,9
AV69B8VIWHQZV,R,9
A1ZB77WLG0B19T,Julie Uyeno-Pidot,9
A138O3O0L70F23,Axavier(Ecuador),9
A39ISGPKMF9X0R,Alan Craig,9
A1VIQTR7EZ8FCT,"Jan-Micheal ""Farmer's Wife""",9
A34M0MUNBH1WKK,Debbie L. Smith,9
A3S0QN8PYR1NXG,"Rebecca Fitts ""Sam""",9
A1T35JQOJIPXRL,John-Erik Christensen,9
A87VUV8ZV54MN,jpetei,9
A2C2UC7ESN7F8Y,B. Killen,9
A3IN48S5X103T1,Carl J. Glim,9
A2RQSDP33NXMCV,"David L. Paine ""dpaine""",9
AWKO1KENP432T,Olde Mom,9
A10SUG9C6VJMRB,ShadowCory,9
A3PZ7LHH7Y7TJL,Junell,9
A12B163JC3EODP,JGTSJ,9
ARLV79PH1BKG7,BJ,9
ARRYI3CDPO1XX,Linda Tafs,9
A37RB396S1I8ON,KelseyJade,9
A1XMW4E3NCOFGI,Libra77,9
A3ECMTEDHW6KI2,Adriano F. Lima,9
A5910E4I3V87A,movie lover,9
A2ZA9MYCJTO44C,"Judi M. Stuart ""soy drinker""",9
A14P0N8F39NAZK,lordofcats,9
AQ5KD14LSLISR,slimsadie,9
A17E0MSA6IV5XY,P. Marino,9
A12QG4THM6S9V1,Valerie Clarke,9
A18PT6LY1EBVPI,BEJ,9
A1E1FLAMCFGODL,marryellen,9
AUXT0D6UU8GX5,CSB,9
A1SC682D5FO0KC,Matthew Schwarz,9
A3GHBLTVJLRPAH,Derek,9
A1EH18GL7GD7TC,Lindsey,9
AYU137F25RWZY,trid2bnrml,9
A2CAPMT7WE6U4K,Angela L. Cresswell,9
A2E2GFAY7P29XL,Deepti Qasba,9
A2SMNU1MWB288K,K. Leach,9
AEOQRV8DABQIJ,S. Lee,9
A1S2VU51WXRJW9,Junj,9
A1DC3TD7B6HPO2,"Celia Leach ""Honey""",9
A26S71IDTKR34S,Zekesmom,9
A25YVD579ILBT4,MARGARET,9
A3CHSKI7XSF24C,"D. Pattison ""Wzup Doc""",9
A3OV8IFUUSKWSK,JAH,9
A3GRFF0YB9WW09,Searchin',9
A1KGNUKF4712RV,Katherine Mehler,9
A27GRNEJFSHFEZ,G. Anderson,9
A1FLGF21100FAA,"Robert Pilarski ""RJPilarski""",9
ASIARQFXBQ8JF,Virginia A. Canil,9
A3HIYJGMIF46YB,Grandma,9
AWA2KVL0JA6HW,Jimmy San,9
A2KIJ6H0Q570O6,Miriam,9
A2EIW244NN9V3I,josh,9
A3A9JU2IAV2A6W,Michelle Thompson,9
A2MR1GJLJHZS8S,Blazer,9
ACJVGDN8G386P,"Stephen B. Whitehead ""classicalsteve""",9
A27OBJA1YDQFZI,"E. M. Bristol ""bibliophile""",9
A2NF1RY31JF0HE,"J. Buettner ""Jaws Fan""",9
AGDC6Q4MAGQCR,BLANK^-^,9
AV79RK8AGN8FN,Roy Bechtel,9
A1Q6AVUKYB4XF3,Shopgrrl55,9
AOJF59EUDPR7A,Richard Keller,9
A2INCRDI6OWA4C,Positive Reviewer,9
AQQBRDQ2QJOO8,Andrew C Wheeler,9
A2WSATQ1L3LXIO,Auton,9
A38G3H3KLQ4HL,Mary Davidson,9
A334X06O9QX4YQ,"j ""Foster""",9
A2D5XM37KOQ43F,"T. Harper ""Avid Reader""",9
A1GR91AI7SZIN4,A. Simon,9
ABLDW9OX1DK0E,novastarrock,9
A2X7TSIAAXSS8X,Elizabeth Parks,9
A1TWP6OKFKS9T3,"Anthony Burns ""Tony B.""",9
AZYON1LYB5YCO,"William W. Fly ""Bill""",9
A10RKOVMJYP19S,Barbara J. Twitchell,9
A13YO0XE0BJQ00,J. MCEACHIN,9
A2EX4TBHX52DP8,Janet,9
A24X42DI4XM88G,Klaus,9
A1GQL3X76NSAHT,"Sandra Samuelson ""Scrutiny""",9
A13JU88JAHN72I,Delilah M.,9
A1WRXACOKPITBQ,"Leiah ""Leiah""",9
ASWQXMMU274W0,Felix12990,9
A32AJL0LK2MQPF,William J. Dorcey,9
A2I9960ULS3RG1,Robert W. Bremner,9
A24XCW5V1I5G1Z,Scott,9
A3R0YFVVVCSWDR,Bill C.,9
A2G9YCB3VYYJRC,Cory C,9
A1GAHMN98LM3BX,A. Deacon,9
A21II2EERI5I6Z,"M. Menard ""MikeyMay8""",9
AUEHG0DB54B7K,D. A Wend,9
AKLV2738V5MC2,"B. D. Comercio ""ggdr89""",9
AZB81NQF9W5A8,Nicole,9
A3UFEIO8UXOAZW,Robert Felice,9
A3JB0SRLNKLPQZ,jj,9
AMIEPFVRMC4FC,Clarence Nevis,9
A28OB1QLXN5BM6,"Karen Joan ""Siren""",9
A2YQD562SFVW2L,jjh,9
A7T2VY28U2IDB,S. Pestana,9
